子图,系列,x,y
子图5,d/h=0.20,0.9,1.011383511
子图5,d/h=0.20,0.95,1.006848841
子图5,d/h=0.20,1,1.002387694
子图5,d/h=0.20,1.05,0.9999920974
子图5,d/h=0.20,1.1,0.9976237775
子图5,d/h=0.20,1.15,0.9958443537
子图5,d/h=0.20,1.2,0.9951995687
子图5,d/h=0.20,1.25,0.9945587155
子图5,d/h=0.20,1.3,0.9935049169
子图5,d/h=0.20,1.35,0.9922525966
子图5,d/h=0.20,1.4,0.9910114346
子图5,d/h=0.20,1.45,0.9904536705
子图5,d/h=0.20,1.5,0.9898998698
子图5,d/h=0.20,1.55,0.9892212478
子图5,d/h=0.20,1.6,0.9882917589
子图5,d/h=0.20,1.65,0.9873703673
子图5,d/h=0.20,1.7,0.9867327431
子图5,d/h=0.20,1.75,0.9862376544
子图5,d/h=0.20,1.8,0.9857465961
子图5,d/h=0.20,1.85,0.984995574
子图5,d/h=0.20,1.9,0.9842513093
子图5,d/h=0.20,1.95,0.9836094282
子图5,d/h=0.20,2,0.9831637435
子图5,d/h=0.20,2.05,0.9827221397
子图5,d/h=0.20,2.1,0.9821566301
子图5,d/h=0.20,2.15,0.9815328093
子图5,d/h=0.20,2.2,0.9809150042
子图5,d/h=0.20,2.25,0.9805145038
子图5,d/h=0.20,2.3,0.9801181206
子图5,d/h=0.20,2.35,0.9796773061
子图5,d/h=0.20,2.4,0.9791444466
子图5,d/h=0.20,2.45,0.9786171217
子图5,d/h=0.20,2.5,0.9782044007
子图5,d/h=0.20,2.55,0.9778505866
子图5,d/h=0.20,2.6,0.9775009181
子图5,d/h=0.20,2.65,0.9770410368
子图5,d/h=0.20,2.7,0.9765863606
子图5,d/h=0.20,2.75,0.9761806833
子图5,d/h=0.20,2.8,0.9758670871
子图5,d/h=0.20,2.85,0.9755576498
子图5,d/h=0.20,2.9,0.9751896855
子图5,d/h=0.20,2.95,0.97479521
子图5,d/h=0.20,3,0.9744057083
子图5,d/h=0.20,3.05,0.9741297898
子图5,d/h=0.20,3.1,0.9738580367
子图5,d/h=0.20,3.15,0.9735633655
子图5,d/h=0.20,3.2,0.9732191064
子图5,d/h=0.20,3.25,0.9728796428
子图5,d/h=0.20,3.3,0.9726072013
子图5,d/h=0.20,3.35,0.9723701441
子图5,d/h=0.20,3.4,0.9721372568
子图5,d/h=0.20,3.45,0.9718341049
子图5,d/h=0.20,3.5,0.9715356125
子图5,d/h=0.20,3.55,0.9712696932
子图5,d/h=0.20,3.6,0.9710639243
子图5,d/h=0.20,3.65,0.9708623229
子图5,d/h=0.20,3.7,0.97061567
子图5,d/h=0.20,3.75,0.9703488962
子图5,d/h=0.20,3.8,0.97008668
子图5,d/h=0.20,3.85,0.9699086132
子图5,d/h=0.20,3.9,0.9697347095
子图5,d/h=0.20,3.95,0.9695383647
子图5,d/h=0.20,4,0.9692931791
子图5,d/h=0.60,-4,1.383332648
子图5,d/h=0.60,-3.95,1.402487632
子图5,d/h=0.60,-3.9,1.410387495
子图5,d/h=0.60,-3.85,1.411606581
子图5,d/h=0.60,-3.8,1.400129859
子图5,d/h=0.60,-3.75,1.394344484
子图5,d/h=0.60,-3.7,1.402340247
子图5,d/h=0.60,-3.65,1.403320568
子图5,d/h=0.60,-3.6,1.413285842
子图5,d/h=0.60,-3.55,1.399977002
子图5,d/h=0.60,-3.5,1.400173741
子图5,d/h=0.60,-3.45,1.392592204
子图5,d/h=0.60,-3.4,1.359678891
子图5,d/h=0.60,-3.35,1.363414535
子图5,d/h=0.60,-3.3,1.35397661
子图5,d/h=0.60,-3.25,1.342677083
子图5,d/h=0.60,-3.2,1.35252174
子图5,d/h=0.60,-3.15,1.36238947
子图5,d/h=0.60,-3.1,1.370068672
子图5,d/h=0.60,-3.05,1.381930386
子图5,d/h=0.60,-3,1.388566841
子图5,d/h=0.60,-2.95,1.419018011
子图5,d/h=0.60,-2.9,1.4522626
子图5,d/h=0.60,-2.85,1.478290117
子图5,d/h=0.60,-2.8,1.495880083
子图5,d/h=0.60,-2.75,1.505477887
子图5,d/h=0.60,-2.7,1.515847849
子图5,d/h=0.60,-2.65,1.52705279
子图5,d/h=0.60,-2.6,1.5336005
子图5,d/h=0.60,-2.55,1.528853477
子图5,d/h=0.60,-2.5,1.556338757
子图5,d/h=0.60,-2.45,1.592412946
子图5,d/h=0.60,-2.4,1.640314559
子图5,d/h=0.60,-2.35,1.659024694
子图5,d/h=0.60,-2.3,1.673391103
子图5,d/h=0.60,-2.25,1.680396488
子图5,d/h=0.60,-2.2,1.662847206
子图5,d/h=0.60,-2.15,1.650545657
子图5,d/h=0.60,-2.1,1.615567622
子图5,d/h=0.60,-2.05,1.630990312
子图5,d/h=0.60,-2,1.623011415
子图5,d/h=0.60,-1.95,1.621804177
子图5,d/h=0.60,-1.9,1.600194647
子图5,d/h=0.60,-1.85,1.56793634
子图5,d/h=0.60,-1.8,1.509148416
子图5,d/h=0.60,-1.75,1.515623692
子图5,d/h=0.60,-1.7,1.533849986
子图5,d/h=0.60,-1.65,1.535417673
子图5,d/h=0.60,-1.6,1.513181358
子图5,d/h=0.60,-1.55,1.516815426
子图5,d/h=0.60,-1.5,1.53474847
子图5,d/h=0.60,-1.45,1.534389092
子图5,d/h=0.60,-1.4,1.531540245
子图5,d/h=0.60,-1.35,1.55020746
子图5,d/h=0.60,-1.3,1.480839257
子图5,d/h=0.60,-1.25,1.413086856
子图5,d/h=0.60,-1.2,1.409372121
子图5,d/h=0.60,-1.15,1.423614653
子图5,d/h=0.60,-1.1,1.459002136
子图5,d/h=0.60,-1.05,1.47443275
子图5,d/h=0.60,-1,1.51724915
子图5,d/h=0.60,-0.95,1.531337947
子图5,d/h=0.60,-0.9,1.580710344
子图5,d/h=0.60,-0.85,1.602756555
子图5,d/h=0.60,-0.8,1.590946079
子图5,d/h=0.60,-0.75,1.617954683
子图5,d/h=0.60,-0.7,1.641641729
子图5,d/h=0.60,-0.65,1.662961138
子图5,d/h=0.60,-0.6,1.683524555
子图5,d/h=0.60,-0.55,1.699842431
子图5,d/h=0.60,-0.5,1.741862182
子图5,d/h=0.60,-0.45,1.793902696
子图5,d/h=0.60,-0.4,1.846734973
子图5,d/h=0.60,-0.35,1.896327327
子图5,d/h=0.60,-0.3,1.944170902
子图5,d/h=0.60,-0.25,1.988846964
子图5,d/h=0.60,-0.2,2.031132018
子图5,d/h=0.60,-0.15,2.067927835
子图5,d/h=0.60,-0.1,2.101179968
子图5,d/h=0.60,-0.05,2.130491598
子图5,d/h=0.60,0,2.148240664
子图5,d/h=0.60,0.05,1.996135592
子图5,d/h=0.60,0.1,1.757717799
子图5,d/h=0.60,0.15,1.47195866
子图5,d/h=0.60,0.2,1.39456853
子图5,d/h=0.60,0.25,1.568549788
子图5,d/h=0.60,0.3,1.555450369
子图5,d/h=0.60,0.35,1.523364384
子图5,d/h=0.60,0.4,1.659547309
子图5,d/h=0.60,0.45,1.720326952
子图5,d/h=0.60,0.5,1.618482124
子图5,d/h=0.60,0.55,1.452512096
子图5,d/h=0.60,0.6,1.311935279
子图5,d/h=0.60,0.65,1.268358705
子图5,d/h=0.60,0.7,1.225612111
子图5,d/h=0.60,0.75,1.150311249
子图5,d/h=0.60,0.8,1.080840378
子图5,d/h=0.60,0.85,1.015368314
子图5,d/h=0.60,0.9,0.9800246015
子图5,d/h=0.60,0.95,0.9495779337
子图5,d/h=0.60,1,0.9460922463
子图5,d/h=0.60,1.05,0.9440885603
子图5,d/h=0.60,1.1,0.942102853
子图5,d/h=0.60,1.15,0.9406172261
子图5,d/h=0.60,1.2,0.9401036028
子图5,d/h=0.60,1.25,0.9395929737
子图5,d/h=0.60,1.3,0.9387233632
子图5,d/h=0.60,1.35,0.9376798555
子图5,d/h=0.60,1.4,0.9406625078
子图5,d/h=0.60,1.45,0.9413932575
子图5,d/h=0.60,1.5,0.9433422014
子图5,d/h=0.60,1.55,0.9520190419
子图5,d/h=0.60,1.6,0.9730186811
子图5,d/h=0.60,1.65,0.9952825572
子图5,d/h=0.60,1.7,0.9943995962
子图5,d/h=0.60,1.75,0.9830172484
子图5,d/h=0.60,1.8,0.973458199
子图5,d/h=0.60,1.85,0.975317048
子图5,d/h=0.60,1.9,0.9782836599
子图5,d/h=0.60,1.95,0.9757899649
子图5,d/h=0.60,2,0.9616065599
子图5,d/h=0.60,2.05,0.9490714507
子图5,d/h=0.60,2.1,0.9357710068
子图5,d/h=0.60,2.15,0.9299374492
子图5,d/h=0.60,2.2,0.9411209726
子图5,d/h=0.60,2.25,0.9459914919
子图5,d/h=0.60,2.3,0.9511895945
子图5,d/h=0.60,2.35,0.9565171234
子图5,d/h=0.60,2.4,0.961782371
子图5,d/h=0.60,2.45,0.9673688636
子图5,d/h=0.60,2.5,0.969239797
子图5,d/h=0.60,2.55,0.9694764955
子图5,d/h=0.60,2.6,0.9701079858
子图5,d/h=0.60,2.65,0.9698184725
子图5,d/h=0.60,2.7,0.9700111657
子图5,d/h=0.60,2.75,0.9690303113
子图5,d/h=0.60,2.8,0.9651915717
子图5,d/h=0.60,2.85,0.9617955755
子图5,d/h=0.60,2.9,0.9577940852
子图5,d/h=0.60,2.95,0.9547165969
子图5,d/h=0.60,3,0.9808318303
子图5,d/h=0.60,3.05,1.012239454
子图5,d/h=0.60,3.1,1.047488766
子图5,d/h=0.60,3.15,1.089410566
子图5,d/h=0.60,3.2,1.142280736
子图5,d/h=0.60,3.25,1.197775724
子图5,d/h=0.60,3.3,1.239691099
子图5,d/h=0.60,3.35,1.277998258
子图5,d/h=0.60,3.4,1.319422378
子图5,d/h=0.60,3.45,1.366094231
子图5,d/h=0.60,3.5,1.414532022
子图5,d/h=0.60,3.55,1.454895911
子图5,d/h=0.60,3.6,1.478355287
子图5,d/h=0.60,3.65,1.504594057
子图5,d/h=0.60,3.7,1.522775163
子图5,d/h=0.60,3.75,1.537897393
子图5,d/h=0.60,3.8,1.555192702
子图5,d/h=0.60,3.85,1.547926872
子图5,d/h=0.60,3.9,1.543118621
子图5,d/h=0.60,3.95,1.533262227
子图5,d/h=0.60,4,1.511504507
子图5,d/h=1.00,-4,1.42369275
子图5,d/h=1.00,-3.95,1.442745779
子图5,d/h=1.00,-3.9,1.460346687
子图5,d/h=1.00,-3.85,1.473847698
子图5,d/h=1.00,-3.8,1.481729709
子图5,d/h=1.00,-3.75,1.490843358
子图5,d/h=1.00,-3.7,1.503637949
子图5,d/h=1.00,-3.65,1.5119413
子图5,d/h=1.00,-3.6,1.517963365
子图5,d/h=1.00,-3.55,1.514536007
子图5,d/h=1.00,-3.5,1.508856598
子图5,d/h=1.00,-3.45,1.498317346
子图5,d/h=1.00,-3.4,1.481114606
子图5,d/h=1.00,-3.35,1.463355544
子图5,d/h=1.00,-3.3,1.454251495
子图5,d/h=1.00,-3.25,1.440624883
子图5,d/h=1.00,-3.2,1.424076831
子图5,d/h=1.00,-3.15,1.39973751
子图5,d/h=1.00,-3.1,1.37278863
子图5,d/h=1.00,-3.05,1.357560124
子图5,d/h=1.00,-3,1.33720214
子图5,d/h=1.00,-2.95,1.330080421
子图5,d/h=1.00,-2.9,1.339863003
子图5,d/h=1.00,-2.85,1.349732708
子图5,d/h=1.00,-2.8,1.359330415
子图5,d/h=1.00,-2.75,1.368601788
子图5,d/h=1.00,-2.7,1.377584816
子图5,d/h=1.00,-2.65,1.386273138
子图5,d/h=1.00,-2.6,1.394660677
子图5,d/h=1.00,-2.55,1.402687917
子图5,d/h=1.00,-2.5,1.410400568
子图5,d/h=1.00,-2.45,1.417792447
子图5,d/h=1.00,-2.4,1.424858296
子图5,d/h=1.00,-2.35,1.431537016
子图5,d/h=1.00,-2.3,1.437878435
子图5,d/h=1.00,-2.25,1.443878282
子图5,d/h=1.00,-2.2,1.449531717
子图5,d/h=1.00,-2.15,1.454777269
子图5,d/h=1.00,-2.1,1.459668178
子图5,d/h=1.00,-2.05,1.466834523
子图5,d/h=1.00,-2,1.482583347
子图5,d/h=1.00,-1.95,1.488761876
子图5,d/h=1.00,-1.9,1.484929253
子图5,d/h=1.00,-1.85,1.487256144
子图5,d/h=1.00,-1.8,1.503877131
子图5,d/h=1.00,-1.75,1.544776348
子图5,d/h=1.00,-1.7,1.599673368
子图5,d/h=1.00,-1.65,1.639215461
子图5,d/h=1.00,-1.6,1.669679872
子图5,d/h=1.00,-1.55,1.67524073
子图5,d/h=1.00,-1.5,1.652088146
子图5,d/h=1.00,-1.45,1.600771292
子图5,d/h=1.00,-1.4,1.527152784
子图5,d/h=1.00,-1.35,1.490685342
子图5,d/h=1.00,-1.3,1.487227896
子图5,d/h=1.00,-1.25,1.485954559
子图5,d/h=1.00,-1.2,1.484399235
子图5,d/h=1.00,-1.15,1.48252395
子图5,d/h=1.00,-1.1,1.480404043
子图5,d/h=1.00,-1.05,1.478054284
子图5,d/h=1.00,-1,1.475494903
子图5,d/h=1.00,-0.95,1.489304687
子图5,d/h=1.00,-0.9,1.507507157
子图5,d/h=1.00,-0.85,1.525040263
子图5,d/h=1.00,-0.8,1.541884818
子图5,d/h=1.00,-0.75,1.557964795
子图5,d/h=1.00,-0.7,1.601811328
子图5,d/h=1.00,-0.65,1.679942443
子图5,d/h=1.00,-0.6,1.721043157
子图5,d/h=1.00,-0.55,1.715435444
子图5,d/h=1.00,-0.5,1.737221443
子图5,d/h=1.00,-0.45,1.859385987
子图5,d/h=1.00,-0.4,1.931067865
子图5,d/h=1.00,-0.35,1.958159634
子图5,d/h=1.00,-0.3,1.935513323
子图5,d/h=1.00,-0.25,1.866857236
子图5,d/h=1.00,-0.2,1.754918237
子图5,d/h=1.00,-0.15,1.700318903
子图5,d/h=1.00,-0.1,1.708015771
子图5,d/h=1.00,-0.05,1.714921314
子图5,d/h=1.00,0,1.718954724
子图5,d/h=1.00,0.05,1.675021388
子图5,d/h=1.00,0.1,1.609139178
子图5,d/h=1.00,0.15,1.524833647
子图5,d/h=1.00,0.2,1.422542508
子图5,d/h=1.00,0.25,1.30620781
子图5,d/h=1.00,0.3,1.180891617
子图5,d/h=1.00,0.35,1.159310738
子图5,d/h=1.00,0.4,1.26265933
子图5,d/h=1.00,0.45,1.28319539
子图5,d/h=1.00,0.5,1.373999901
子图5,d/h=1.00,0.55,1.466198728
子图5,d/h=1.00,0.6,1.449958252
子图5,d/h=1.00,0.65,1.363942182
子图5,d/h=1.00,0.7,1.46260665
子图5,d/h=1.00,0.75,1.701621355
子图5,d/h=1.00,0.8,1.768326181
子图5,d/h=1.00,0.85,1.615663876
子图5,d/h=1.00,0.9,1.380208683
子图5,d/h=1.00,0.95,1.172718701
子图5,d/h=1.00,1,1.04955547
子图5,d/h=1.00,1.05,1.057416299
子图5,d/h=1.00,1.1,1.065610815
子图5,d/h=1.00,1.15,1.072072542
子图5,d/h=1.00,1.2,1.076235216
子图5,d/h=1.00,1.25,1.08369174
子图5,d/h=1.00,1.3,1.093232603
子图5,d/h=1.00,1.35,1.103947556
子图5,d/h=1.00,1.4,1.115511275
子图5,d/h=1.00,1.45,1.120014469
子图5,d/h=1.00,1.5,1.126206331
子图5,d/h=1.00,1.55,1.133265748
子图5,d/h=1.00,1.6,1.13991088
子图5,d/h=1.00,1.65,1.147480369
子图5,d/h=1.00,1.7,1.151418763
子图5,d/h=1.00,1.75,1.154488786
子图5,d/h=1.00,1.8,1.15875118
子图5,d/h=1.00,1.85,1.159323976
子图5,d/h=1.00,1.9,1.160935389
子图5,d/h=1.00,1.95,1.161915706
子图5,d/h=1.00,2,1.16209394
子图5,d/h=1.00,2.05,1.163825446
子图5,d/h=1.00,2.1,1.161334734
子图5,d/h=1.00,2.15,1.157462589
子图5,d/h=1.00,2.2,1.156147952
子图5,d/h=1.00,2.25,1.156191003
子图5,d/h=1.00,2.3,1.157234454
子图5,d/h=1.00,2.35,1.158177799
子图5,d/h=1.00,2.4,1.154477492
子图5,d/h=1.00,2.45,1.152362987
子图5,d/h=1.00,2.5,1.153900438
子图5,d/h=1.00,2.55,1.156967636
子图5,d/h=1.00,2.6,1.161140733
子图5,d/h=1.00,2.65,1.161004059
子图5,d/h=1.00,2.7,1.163407794
子图5,d/h=1.00,2.75,1.167064721
子图5,d/h=1.00,2.8,1.171256006
子图5,d/h=1.00,2.85,1.177272373
子图5,d/h=1.00,2.9,1.183466884
子图5,d/h=1.00,2.95,1.191078371
子图5,d/h=1.00,3,1.200965023
子图5,d/h=1.00,3.05,1.207969655
子图5,d/h=1.00,3.1,1.217553836
子图5,d/h=1.00,3.15,1.228865964
子图5,d/h=1.00,3.2,1.241484917
子图5,d/h=1.00,3.25,1.25634592
子图5,d/h=1.00,3.3,1.268950277
子图5,d/h=1.00,3.35,1.28199857
子图5,d/h=1.00,3.4,1.298070493
子图5,d/h=1.00,3.45,1.309938684
子图5,d/h=1.00,3.5,1.323638811
子图5,d/h=1.00,3.55,1.336284591
子图5,d/h=1.00,3.6,1.345427633
子图5,d/h=1.00,3.65,1.356896467
子图5,d/h=1.00,3.7,1.364334862
子图5,d/h=1.00,3.75,1.370499016
子图5,d/h=1.00,3.8,1.37844305
子图5,d/h=1.00,3.85,1.375747787
子图5,d/h=1.00,3.9,1.375164872
子图5,d/h=1.00,3.95,1.374770588
子图5,d/h=1.00,4,1.372577138
子图5,d/h=1.40,-4,1.387322593
子图5,d/h=1.40,-3.95,1.38382667
子图5,d/h=1.40,-3.9,1.370019641
子图5,d/h=1.40,-3.85,1.368089009
子图5,d/h=1.40,-3.8,1.374817944
子图5,d/h=1.40,-3.75,1.387109723
子图5,d/h=1.40,-3.7,1.394534518
子图5,d/h=1.40,-3.65,1.398563162
子图5,d/h=1.40,-3.6,1.400063642
子图5,d/h=1.40,-3.55,1.395568907
子图5,d/h=1.40,-3.5,1.401244941
子图5,d/h=1.40,-3.45,1.402454692
子图5,d/h=1.40,-3.4,1.39780796
子图5,d/h=1.40,-3.35,1.389836894
子图5,d/h=1.40,-3.3,1.376445796
子图5,d/h=1.40,-3.25,1.37254574
子图5,d/h=1.40,-3.2,1.365576945
子图5,d/h=1.40,-3.15,1.373132854
子图5,d/h=1.40,-3.1,1.380495031
子图5,d/h=1.40,-3.05,1.393795265
子图5,d/h=1.40,-3,1.435184809
子图5,d/h=1.40,-2.95,1.478752813
子图5,d/h=1.40,-2.9,1.517850248
子图5,d/h=1.40,-2.85,1.550643162
子图5,d/h=1.40,-2.8,1.575822501
子图5,d/h=1.40,-2.75,1.591473816
子图5,d/h=1.40,-2.7,1.597610068
子图5,d/h=1.40,-2.65,1.593989297
子图5,d/h=1.40,-2.6,1.580421366
子图5,d/h=1.40,-2.55,1.554545404
子图5,d/h=1.40,-2.5,1.57595044
子图5,d/h=1.40,-2.45,1.618529529
子图5,d/h=1.40,-2.4,1.649590879
子图5,d/h=1.40,-2.35,1.667581565
子图5,d/h=1.40,-2.3,1.669108561
子图5,d/h=1.40,-2.25,1.652730988
子图5,d/h=1.40,-2.2,1.629405748
子图5,d/h=1.40,-2.15,1.592980659
子图5,d/h=1.40,-2.1,1.560718641
子图5,d/h=1.40,-2.05,1.533435721
子图5,d/h=1.40,-2,1.546660979
子图5,d/h=1.40,-1.95,1.540076865
子图5,d/h=1.40,-1.9,1.549032513
子图5,d/h=1.40,-1.85,1.535685509
子图5,d/h=1.40,-1.8,1.532496062
子图5,d/h=1.40,-1.75,1.534606989
子图5,d/h=1.40,-1.7,1.5364333
子图5,d/h=1.40,-1.65,1.537988958
子图5,d/h=1.40,-1.6,1.539292
子图5,d/h=1.40,-1.55,1.540286245
子图5,d/h=1.40,-1.5,1.541049346
子图5,d/h=1.40,-1.45,1.541583245
子图5,d/h=1.40,-1.4,1.541888088
子图5,d/h=1.40,-1.35,1.541968599
子图5,d/h=1.40,-1.3,1.54184869
子图5,d/h=1.40,-1.25,1.541552163
子图5,d/h=1.40,-1.2,1.541107002
子图5,d/h=1.40,-1.15,1.540472773
子图5,d/h=1.40,-1.1,1.539725915
子图5,d/h=1.40,-1.05,1.557948032
子图5,d/h=1.40,-1,1.61681181
子图5,d/h=1.40,-0.95,1.671857578
子图5,d/h=1.40,-0.9,1.71796305
子图5,d/h=1.40,-0.85,1.743758461
子图5,d/h=1.40,-0.8,1.747932923
子图5,d/h=1.40,-0.75,1.728216869
子图5,d/h=1.40,-0.7,1.727656095
子图5,d/h=1.40,-0.65,1.773012356
子图5,d/h=1.40,-0.6,1.811788398
子图5,d/h=1.40,-0.55,1.825381326
子图5,d/h=1.40,-0.5,1.809017444
子图5,d/h=1.40,-0.45,1.771648206
子图5,d/h=1.40,-0.4,1.753479593
子图5,d/h=1.40,-0.35,1.769662346
子图5,d/h=1.40,-0.3,1.784860886
子图5,d/h=1.40,-0.25,1.799075518
子图5,d/h=1.40,-0.2,1.812477077
子图5,d/h=1.40,-0.15,1.824043218
子图5,d/h=1.40,-0.1,1.834287372
子图5,d/h=1.40,-0.05,1.842605186
子图5,d/h=1.40,0,1.846348152
子图5,d/h=1.40,0.05,1.823180779
子图5,d/h=1.40,0.1,1.788943884
子图5,d/h=1.40,0.15,1.743019153
子图5,d/h=1.40,0.2,1.68541366
子图5,d/h=1.40,0.25,1.617605156
子图5,d/h=1.40,0.3,1.542416045
子图5,d/h=1.40,0.35,1.461831076
子图5,d/h=1.40,0.4,1.378182513
子图5,d/h=1.40,0.45,1.292515818
子图5,d/h=1.40,0.5,1.299299469
子图5,d/h=1.40,0.55,1.386539924
子图5,d/h=1.40,0.6,1.441155579
子图5,d/h=1.40,0.65,1.449903443
子图5,d/h=1.40,0.7,1.421307117
子图5,d/h=1.40,0.75,1.404479104
子图5,d/h=1.40,0.8,1.502528617
子图5,d/h=1.40,0.85,1.528476497
子图5,d/h=1.40,0.9,1.458427125
子图5,d/h=1.40,0.95,1.54760728
