子图,系列,x,y
子图1：(a) 坡顶复频响幅值,P061,8.7,1.08114446
子图1：(a) 坡顶复频响幅值,P061,8.8,1.060751274
子图1：(a) 坡顶复频响幅值,P061,8.9,1.042120444
子图1：(a) 坡顶复频响幅值,P061,9,1.024203374
子图1：(a) 坡顶复频响幅值,P061,9.1,1.007775149
子图1：(a) 坡顶复频响幅值,P061,9.2,0.9949742406
子图1：(a) 坡顶复频响幅值,P061,9.3,0.9870102894
子图1：(a) 坡顶复频响幅值,P061,9.4,0.9830139294
子图1：(a) 坡顶复频响幅值,P061,9.5,0.9808998933
子图1：(a) 坡顶复频响幅值,P061,9.6,0.9785725727
子图1：(a) 坡顶复频响幅值,P061,9.7,0.9744285994
子图1：(a) 坡顶复频响幅值,P061,9.8,0.9673123692
子图1：(a) 坡顶复频响幅值,P061,9.9,0.9562789655
子图1：(a) 坡顶复频响幅值,P061,10,0.9420220059
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,0.5,1.017135054
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,0.6,1.029657683
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,0.7,1.047233247
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,0.8,1.075267789
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,0.9,1.125903184
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,1,1.228590961
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,1.1,1.422118766
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,1.2,1.616554326
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,1.3,1.625997243
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,1.4,1.562412605
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,1.5,1.533658064
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,1.6,1.568837059
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,1.7,1.708587706
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,1.8,1.939631328
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,1.9,2.025872509
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,2,1.882252506
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,2.1,1.683102288
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,2.2,1.488809912
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,2.3,1.286463464
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,2.4,1.223555259
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,2.5,1.237345968
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,2.6,1.190331833
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,2.7,1.088872778
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,2.8,1.095634971
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,2.9,1.15625069
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,3,1.126061812
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,3.1,1.00505693
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,3.2,0.950836029
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,3.3,0.97114803
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,3.4,0.9638421207
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,3.5,0.9176138797
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,3.6,0.9294062774
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,3.7,1.05548583
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,3.8,1.230072566
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,3.9,1.385621118
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,4,1.486666697
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,4.1,1.529539349
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,4.2,1.541745853
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,4.3,1.522083625
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,4.4,1.437917656
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,4.5,1.271663642
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,4.6,1.033439815
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,4.7,0.8306622888
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,4.8,0.8405388212
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,4.9,1.002861896
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,5,1.142744365
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,5.1,1.187495971
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,5.2,1.150301899
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,5.3,1.071987607
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,5.4,1.004259757
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,5.5,0.9740813785
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,5.6,0.9601123714
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,5.7,0.9407227172
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,5.8,0.9205376783
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,5.9,0.9196477566
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,6,0.9487572557
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,6.1,0.9933526651
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,6.2,1.029796838
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,6.3,1.046923633
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,6.4,1.047922114
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,6.5,1.040978456
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,6.6,1.028618326
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,6.7,1.00985634
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,6.8,0.9933142719
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,6.9,0.9980272711
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,7,1.033170817
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,7.1,1.086325103
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,7.2,1.139049849
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,7.3,1.181331753
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,7.4,1.209817233
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,7.5,1.220858184
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,7.6,1.214646145
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,7.7,1.197931231
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,7.8,1.179346218
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,7.9,1.164132
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,8,1.155675587
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,8.1,1.155850123
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,8.2,1.162526067
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,8.3,1.170034488
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,8.4,1.172044335
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,8.5,1.164348523
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,8.6,1.146808478
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,8.7,1.123635537
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,8.8,1.099760295
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,8.9,1.077565877
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,9,1.057546468
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,9.1,1.039196122
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,9.2,1.023853448
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,9.3,1.013308377
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,9.4,1.007662073
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,9.5,1.005618612
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,9.6,1.004635371
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,9.7,1.002471821
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,9.8,0.9981329148
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,9.9,0.9914765213
子图1：(a) 坡顶复频响幅值,V001：网格 1 m,10,0.9827763072
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,0.5,1.015133539
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,0.6,1.026942914
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,0.7,1.044212138
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,0.8,1.071993126
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,0.9,1.122921318
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,1,1.226857281
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,1.1,1.423027239
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,1.2,1.617779339
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,1.3,1.622666143
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,1.4,1.554872507
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,1.5,1.52259263
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,1.6,1.554985842
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,1.7,1.693737865
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,1.8,1.927771945
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,1.9,2.01628186
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,2,1.867123982
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,2.1,1.665438625
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,2.2,1.474927388
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,2.3,1.278536197
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,2.4,1.222728432
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,2.5,1.238401271
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,2.6,1.190153409
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,2.7,1.090791178
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,2.8,1.101241691
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,2.9,1.161787944
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,3,1.12748109
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,3.1,1.004005214
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,3.2,0.9502724212
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,3.3,0.966309141
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,3.4,0.9519615456
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,3.5,0.9059907975
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,3.6,0.929002435
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,3.7,1.066914532
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,3.8,1.248701977
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,3.9,1.407862164
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,4,1.508396419
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,4.1,1.548443342
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,4.2,1.555783125
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,4.3,1.526650919
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,4.4,1.429554798
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,4.5,1.248656165
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,4.6,0.9990566668
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,4.7,0.8091339883
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,4.8,0.8519962665
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,4.9,1.029084415
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,5,1.164757595
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,5.1,1.198931392
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,5.2,1.153819373
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,5.3,1.071978735
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,5.4,1.002181834
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,5.5,0.9658886718
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,5.6,0.9431432449
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,5.7,0.9187233025
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,5.8,0.9007039876
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,5.9,0.908369685
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,6,0.9467384168
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,6.1,0.9960951453
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,6.2,1.033052951
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,6.3,1.049008776
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,6.4,1.048222436
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,6.5,1.037514299
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,6.6,1.019217048
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,6.7,0.9967644849
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,6.8,0.9844521723
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,6.9,1.000613385
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,7,1.046573785
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,7.1,1.105104035
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,7.2,1.159548658
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,7.3,1.201734094
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,7.4,1.225395519
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,7.5,1.225630496
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,7.6,1.206794671
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,7.7,1.181027694
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,7.8,1.15898117
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,7.9,1.145645981
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,8,1.141875356
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,8.1,1.144982246
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,8.2,1.149500511
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,8.3,1.149805882
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,8.4,1.142044756
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,8.5,1.125579191
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,8.6,1.103663487
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,8.7,1.081144803
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,8.8,1.060752635
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,8.9,1.042122774
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,9,1.024204401
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,9.1,1.007771255
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,9.2,0.9949721013
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,9.3,0.9870035359
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,9.4,0.9830134532
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,9.5,0.9809072708
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,9.6,0.978576329
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,9.7,0.9744394083
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,9.8,0.967317598
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,9.9,0.956286487
子图1：(a) 坡顶复频响幅值,V002：静默尾段 12 s,10,0.9420369413
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,0.5,1.013811063
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,0.6,1.026502302
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,0.7,1.046098532
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,0.8,1.080362374
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,0.9,1.14695505
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,1,1.286445985
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,1.1,1.502737218
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,1.2,1.576641445
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,1.3,1.488349694
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,1.4,1.436464109
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,1.5,1.498811838
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,1.6,1.717084956
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,1.7,1.938473464
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,1.8,1.97193792
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,1.9,1.879905391
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,2,1.757590122
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,2.1,1.578423434
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,2.2,1.438133464
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,2.3,1.308532226
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,2.4,1.160891058
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,2.5,1.161621328
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,2.6,1.220774592
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,2.7,1.181436217
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,2.8,1.140374614
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,2.9,1.166236702
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,3,1.092990484
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,3.1,0.9806424397
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,3.2,0.9829079301
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,3.3,1.019010559
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,3.4,1.015605549
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,3.5,1.044492593
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,3.6,1.170644051
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,3.7,1.327312706
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,3.8,1.411528063
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,3.9,1.401476814
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,4,1.352931357
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,4.1,1.268852521
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,4.2,1.105712831
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,4.3,0.8603309412
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,4.4,0.6579597201
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,4.5,0.7376113748
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,4.6,1.109573877
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,4.7,1.556638537
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,4.8,1.853893967
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,4.9,1.860183264
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,5,1.61809657
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,5.1,1.272301577
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,5.2,0.9597715239
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,5.3,0.7606294866
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,5.4,0.7027681363
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,5.5,0.7584412088
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,5.6,0.8576557388
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,5.7,0.9507635085
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,5.8,1.01437898
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,5.9,1.044765152
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,6,1.050835388
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,6.1,1.045996683
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,6.2,1.042266167
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,6.3,1.04659142
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,6.4,1.063209794
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,6.5,1.088212579
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,6.6,1.105490928
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,6.7,1.101213686
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,6.8,1.075625938
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,6.9,1.042936566
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,7,1.008530529
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,7.1,0.9750221814
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,7.2,0.9648833921
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,7.3,0.9959661365
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,7.4,1.052463043
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,7.5,1.108193152
子图1：(a) 坡顶复频响幅值,V003：侧向净空 2H_s,7.6,1.150747417
